;Speed;Pressure;Volume;Thickness;Resistance;Type;Def;Time;Cost
2072;42,33907;284,2058;1,178892;71,59883;65.71278  M;;0;65,63607;106,4386
2073;34,02591;160,1895;4,739518;81,96572;49.53626  M;;0;81,36536;147,6954
2074;23,42877;359,1435;0,432135;93,1276;62.32909  M;;0;104,4381;117,456
2075;25,34017;363,2558;1,595451;84,88272;67.45917  M;;0;98,41103;116,2663
2076;26,38466;568,4111;2,444134;98,29944;59.37222  M;;0;97,12409;99,63142
2077;63,03682;324,0139;0,020039;80,96478;36.57515  M;;0;22,83068;90,45971
2078;11,65841;600,792;1,5149;85,13968;49.42339  M;;0;126,4529;90,0314
2079;28,49028;406,1722;2,52645;95,56136;58.98346  M;;0;93,91636;104,5779
2080;47,69839;582,2003;0,731434;86,56048;20.74894  M;;0;55,27384;59,8543
2081;19,93868;222,4784;1,464659;77,43046;32.29738  M;;0;109,6656;149,3984
2082;21,16534;323,4552;3,405728;99,00416;57.30766  M;;0;107,6064;129,2381
2083;38,217;351,2826;1,41735;96,04294;66.32348  M;;0;73,28375;111,4897
2084;16,84933;381,384;1,414208;96,86456;53.27897  M;;0;116,3903;118,9548
2085;52,304;138,9047;0,096852;91,55692;57.73645  M;;0;44,89632;128,4327
2086;29,24851;422,3665;0,897437;87,36313;61.13624  M;;0;91,77332;109,8013
2087;33,91148;545,807;2,530936;72,97329;43.03977  M;;0;80,72412;90,73349
2088;22,38193;442,5341;3,042581;88,35011;35.70263  M;;0;107,0541;109,8565
2089;34,52049;313,0874;1,353208;94,16579;43.90081  M;;0;81,13407;118,2172
2090;45,71964;281,8581;0,253808;75,11749;44.29429  M;;0;57,73033;118,7521
2091;47,68301;296,7587;0,402444;81,24225;65.09862  M;;0;54,60938;112,4786
2092;24,15206;392,255;0,040704;78,60789;68.51846  M;;0;101,8221;115,5175
2093;23,0687;113,3264;0,370299;89,329;65.62248  M;;0;104,4546;156,9683
2094;55,81579;441,3086;2,585637;70,89861;66.34879  M;;0;38,54784;66,88859
2095;30,92149;319,2278;5,110159;83,45531;25.32593  M;;0;88,18205;116,6558
2096;54,22693;433,0238;0,764568;96,37778;20.82951  M;;0;41,33016;77,58426
2097;40,74304;136,2832;0,123595;85,01562;67.05117  M;;0;67,07082;138,0547
2098;44,226;527,5275;0,091938;86,75962;52.46216  M;;0;62,26616;79,08171
2099;26,1758;332,9878;2,025207;91,63158;62.73382  M;;0;99,96619;111,7194
2100;38,05123;306,116;0,272315;99,97769;50.29517  M;;0;72,76684;121,7328
2101;27,37453;363,4113;0,964271;84,39105;61.61075  M;;0;94,94966;107,0714
2102;33,70614;274,6509;1,398802;76,988;44.96657  M;;0;83,08314;117,4545
2103;36,13751;353,9919;0,172633;85,96653;63.31788  M;;0;78,60537;115,8868
2104;13,08097;377,6253;0,127446;95,95934;37.63122  M;;0;123,9521;126,0534
2105;38,19716;229,6744;0,359542;77,76724;40.30098  M;;0;73,97875;118,0997
2106;17,20231;390,8903;0,671806;92,43692;51.81945  M;;0;113,7785;118,0923
2107;34,01129;452,2379;9,050975;79,80297;49.15886  M;;0;82,32283;93,27724
2108;32,5274;323,0663;0,90976;87,77626;30.52422  M;;0;86,8204;118,2184
2109;50,28119;57,0092;0,009599;83,79453;38.42602  M;;0;48,04165;144,996
2110;26,61752;136,1665;0,650711;80,90352;42.68582  M;;0;96,28326;152,3101
2111;30,99224;372,4949;2,156166;84,32812;64.93014  M;;0;88,61663;115,3861
2112;38,5005;270,5369;0,996063;98,21516;30.19921  M;;0;72,48467;114,9291
2113;35,68454;393,5414;11,1074;70,09303;65.33584  M;;0;79,42148;106,224
2116;29,64336;575,1965;1,102999;94,51085;34.44784  M;;0;92,17999;89,14271
2117;41,93412;149,2866;0,082156;73,29152;27.60464  M;;0;67,64401;139,0711
2118;40,74537;309,9017;4,181023;96,42155;24.29333  M;;0;68,43568;110,7542
2119;44,42046;457,3419;0,52663;93,05546;47.88027  M;;0;62,80609;88,44043
2120;58,75167;254,0776;0,800269;86,67891;29.4351  M;;0;31,5856;102,2532
2121;32,20164;148,1274;0,269333;80,16863;22.13126  M;;0;85,63945;144,4054
2122;23,70945;397,9993;0,847532;81,01729;38.58176  M;;1;102,5136;122,5588
2123;40,39481;686,8626;1,311344;73,20399;28.5749  M;;0;68,81137;56,99924
2124;27,80721;412,3388;0,489157;81,00737;38.82256  M;;0;94,78808;107,2279
2125;19,81268;313,4131;1,333675;95,55211;33.96741  M;;0;110,1342;128,9285
2126;44,01945;148,2019;0,358367;76,78976;67.44541  M;;0;60,388;136,1167
2127;15,17503;196,0595;1,309002;84,34639;45.05185  M;;0;118,202;149,9933
2128;33,69204;316,2656;0,38948;78,59782;33.98362  M;;0;82,74018;129,9005
2129;52,6667;211,0617;1,33627;79,11368;29.37733  M;;0;45,63692;126,8787
2130;36,6703;408,6964;5,105556;74,25386;49.02691  M;;0;76,75081;98,15684
2131;49,80293;498,1089;3,756894;98,41454;57.30377  M;;0;49,54543;74,26045
2132;35,44;217,8491;0,800633;84,67645;46.89597  M;;0;79,01023;129,5055
2133;46,91205;456,6313;0,071753;86,32023;37.20508  M;;0;54,65945;74,40986
2134;47,82469;259,8695;0,994737;90,92453;69.51841  M;;0;53,38915;111,3328
2135;47,02417;304,067;0,315652;91,55639;36.13096  M;;0;56,48629;106,4105
2136;35,62092;342,8622;2,840321;84,68282;63.16749  M;;0;79,70432;110,7925
2137;24,50942;468,6384;1,702568;89,8603;60.23335  M;;0;100,8772;96,152
2138;32,79367;423,1905;0,549862;99,23221;20.61828  M;;0;87,37516;94,91384
2139;32,79664;260,0905;3,251206;99,81847;43.53472  M;;0;85,8027;130,7382
2140;30,11571;270,4737;0,001195;80,08379;66.4173  M;;0;89,58189;117,927
2141;40,95361;355,3726;0,078182;75,39023;49.08933  M;;0;68,30738;110,3136
2142;22,59919;465,7267;1,036779;96,48181;51.81708  M;;0;105,286;108,8066
2143;35,72375;189,755;3,227984;91,20266;43.51673  M;;0;77,0307;133,0336
2144;39,62624;294,9376;3,800428;82,84923;48.83044  M;;0;70,66116;108,5636
2145;37,7344;285,0036;1,256035;87,53378;45.33452  M;;0;74,96601;114,6909
2146;34,51373;10,03059;0,514538;98,56262;61.79639  M;;0;81,21702;156,1081
2147;37,95;487,03;1,227817;93,04387;40.59616  M;;0;72,60297;81,5773
2148;60,11598;552,4454;3,271517;85,59654;55.96194  M;;0;31,77955;64,6426
2149;26,70899;222,2767;4,032794;82,54632;69.40339  M;;0;95,77658;152,0158
2150;36,97139;219,3104;0,621901;82,7288;54.76576  M;;0;75,51621;128,2547
2151;23,48718;227,5992;0,404141;99,45522;36.22702  M;;0;103,038;136,314
2152;47,98705;446,6023;1,180874;70,10529;53.04006  M;;0;54,76959;83,65322
2153;44,28065;425,4517;0,180183;77,98155;51.98614  M;;0;60,27278;91,24966
2154;41,69119;342,8245;1,854625;91,24602;22.19378  M;;0;66,69838;103,429
2155;26,90814;452,9248;0,000528;90,77861;26.77039  M;;1;95,3252;99,9512
2156;41,10796;351,3261;0,281021;81,7448;38.31379  M;;0;66,71009;105,8714
2157;24,50812;324,7248;0,066752;90,15455;32.5387  M;;0;102,001;122,3674
2158;41,77914;336,4607;0,630536;89,88188;49.3484  M;;0;66,05722;100,5921
2159;20,31609;123,3291;0,208812;89,83188;53.6955  M;;0;110,6238;167,5005
2160;34,75645;425,0545;1,654571;77,33467;46.78369  M;;0;80,12419;90,92164
2163;26,21715;272,6521;0,04029;85,08643;48.98808  M;;0;98,33157;143,7817
2164;49,52484;287,2224;0,814277;90,42193;59.98764  M;;0;52,02238;106,6399
2165;28,07589;405,4709;1,064534;82,22324;23.94624  M;;0;92,28996;104,358
2166;22,82822;427,252;1,68865;92,41985;65.95174  M;;0;102,527;113,6406
2167;13,53747;217,7576;2,169647;81,55838;50.80324  M;;0;122,8035;147,833
2168;42,95763;312,574;0,221293;96,10078;40.11077  M;;0;63,71466;94,78651
2169;36,94163;305,8151;1,625769;87,93022;29.57361  M;;0;76,31668;118,6189
2170;24,07662;282,9366;0,008879;94,36988;64.35912  M;;0;101,8458;134,143
2171;40,30179;167,4488;0,196009;74,13911;58.64838  M;;0;69,49806;141,3993
2172;26,91121;384,9173;1,981563;93,38719;60.02911  M;;0;97,30287;120,7841
2173;23,13305;492,1563;0,283512;77,3602;32.7824  M;;0;103,9824;102,2869
2174;37,93587;176,8987;0,092962;79,1292;42.95836  M;;1;75,75643;145,136
2175;14,02523;257,2743;1,076912;77,60709;66.82051  M;;0;120,9218;139,674
2176;48,11578;393,1862;0,862658;72,31471;27.49197  M;;0;54,40739;88,09992
2177;33,94095;460,9747;1,641477;98,35009;51.70255  M;;0;80,68596;104,7156
2178;38,99734;559,8984;0,87005;78,98543;60.45158  M;;0;72,78747;77,98073
2179;30,92372;473,7998;0,009607;83,7858;39.64413  M;;1;88,99423;98,90929
2180;39,47548;349,0308;0,470824;94,74577;44.54707  M;;0;72,31126;111,0269
2181;20,86412;448,749;3,793223;92,38554;55.76392  M;;0;109,9274;108,4515
2182;26,11743;139,9846;0,150129;85,28189;25.6679  M;;0;98,61339;150,9627
2183;28,97925;211,1591;0,652114;76,02919;24.65  M;;0;94,23123;129,1222
2184;40,1261;246,7522;0,014725;78,66458;32.51553  M;;0;69,24064;132,225
2185;39,48498;328,3212;0,603427;73,9615;52.46404  M;;0;69,20773;100,8038
2186;24,7872;117,9554;3,147504;75,08418;68.56626  M;;1;101,3297;152,7461
2187;33,05642;233,2281;1,176567;73,57243;32.12734  M;;0;84,7278;124,1053
2188;29,16359;275,3179;3,235115;74,70987;65.55425  M;;0;90,57295;126,2267
2189;33,63955;235,5716;0,01001;83,32612;69.82779  M;;0;83,05623;133,318
2190;30,25349;190,3565;0,457135;87,51112;39.9489  M;;0;88,71236;144,1574
2191;35,22205;469,7245;0,587156;87,0847;43.11609  M;;0;80,81831;90,4234
2192;19,29671;158,8145;3,251851;88,30049;41.25209  M;;0;111,3206;154,9848
2193;32,83438;219,6242;0,647724;81,43429;24.52051  M;;0;82,72361;120,2621
2194;60,67139;461,2756;0,297762;87,02204;39.02969  M;;0;28,77251;82,52396
2195;33,26617;277,4887;0,329747;70,21378;53.59156  M;;0;83,06487;115,9469
2196;24,38291;389,2834;1,246432;88,59175;31.85591  M;;0;99,70129;106,7191
2197;15,48247;264,1611;2,268099;87,85321;28.60917  M;;0;119,0615;138,284
2198;37,56754;257,5845;0,697637;72,44475;38.89393  M;;0;75,77935;125,6945
2199;25,13765;88,91441;0,484849;75,65058;25.68739  M;;0;100,6455;166,4026
2200;37,78072;193,6352;0,109168;89,2444;23.71065  M;;0;74,00597;135,7057
2201;13,28903;515,1618;0,103323;76,49436;62.20477  M;;0;123,4865;106,3785
2202;52,32569;334,7305;3,798418;71,49832;34.90316  M;;0;44,50113;97,20942
2203;36,05372;280,748;0,741745;91,38476;54.13776  M;;0;77,67069;119,4892
2204;26,2727;288,6031;1,474612;84,90874;20.18109  M;;0;97,88656;136,3643
2205;29,8728;343,6514;0,805318;84,21745;21.22849  M;;0;91,08024;114,6046
2206;37,88835;337,9089;0,116251;77,87336;65.6982  M;;0;73,75256;103,771
2207;35,23351;421,0579;0,295811;82,92341;67.46104  M;;0;79,86365;104,764
2210;31,95181;360,1948;2,07807;89,17843;50.63665  M;;0;86,38193;113,5883
2211;40,90987;471,6388;0,171936;87,09412;68.08391  M;;0;67,04693;90,65302
2212;30,07084;390,3639;0,005959;82,43926;20.69748  M;;0;90,6371;114,0351
2213;27,55877;331,5285;1,516916;90,43615;59.48967  M;;0;93,54107;119,9797
2214;18,32836;183,9488;0,64672;82,76514;68.09176  M;;0;111,9173;159,6701
2215;36,52188;312,1971;2,127837;70,42436;27.48615  M;;0;77,43596;107,685
2216;40,25853;361,5166;0,018073;81,11103;41.89052  M;;0;68,62049;114,1456
2217;33,24571;401,4734;0,771455;74,54585;24.52217  M;;0;83,84263;106,8524
2218;46,86545;420,9235;0,835463;97,42683;43.53781  M;;0;57,01551;86,48732
2219;30,36961;341,9549;0,708299;71,79753;53.41539  M;;0;88,19349;117,9272
2220;60,82992;308,3007;1,957147;70,33602;51.37859  M;;0;27,7569;96,21075
